Name,Price,Location,Rating,Sold
Lenovo Thinkpad T480 Intel Core i5 Gen 8 RAM 8GB SSD 256GB Layar 14 Inch Garansi 30 Hari Bonus Tas Laptop Mouse Wireless Aplikasi Kantor,Rp2.390.000,Jakarta Pusat,5.0,30+ terjual
ASUS VIVOBOOK 14 M1405YA RYZEN 7 7730 16GB 512GB W11+OHS 14.0WUXGA,Rp9.429.000,Jakarta Utara,5.0,500+ terjual
LAPTOP HP ELITEBOOK 430 G8 i3 GEN 11 RAM 32GB SSD 256GB GAMING EDITING KULIAH KERJA WINDOWS 10 ORIGINAL CORE I5 I7 I3 PROBOOK FOLIO MURAH SECOND BEKAS TERMURAH,Rp3.499.999,Bandung,4.7,15 terjual
LAPTOP ASUS VIVOBOOK 14 CORE I7 1355 16GB 1TB SSD WIN11 14.0FHD IPS - X1404VA,Rp9.599.000,Jakarta Utara,5.0,100+ terjual
"ASUS Vivobook 14 A1404VA i7-1355U 8/16/24/40GB 512G/1T 14"" FHD W11 OHS",Rp10.419.000,Jakarta Pusat,4.8,250+ terjual
Laptop Lenovo Thinkpad  T490 | T490s| T480s| T480|  Core i7 Ram 16gb SSD 256gb Bergaransi,Rp2.850.000,Yogyakarta,5.0,8 terjual
"Lenovo V14 G4 IRU Core i3 1315U 8GB 256GB SSD Windows 11 14"" FHD 2YR Grey Laptop murah",Rp5.549.000,Jakarta Utara,5.0,250+ terjual
Axioo Mybook Hype 1 Intel Celeron N4020 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.950.000,Malang,4.0,2 terjual
LAPTOP ADVAN TBOOK N100 8GB 128GB W11 14.0,Rp2.999.000,Jakarta Utara,5.0,100+ terjual
ready stock laptop buntung core i5 gen 6  dan gen 7 slim buat pengganti PC colokan Hdmi,Rp650.000,Kab. Bekasi,4.4,26 terjual
"Asus Expertbook P3 P3405CVA i5 13420H 8Gb 512Gb 14"" WUXGA",Rp12.999.000,Bandung,5.0,1 terjual
Laptop Axioo Hype 10 N4020 8gb 512gb Windows 10 Pro 14 Inch,Rp2.749.000,Jakarta Selatan,5.0,1rb+ terjual
Lenovo ThinkPad E14 Gen 7 (Intel) Core Ultra 5 225H 8GB 512GB W11 OH24,Rp14.499.000,Jakarta Pusat,5.0,18 terjual
Dell Latitude 5440 Core i7-1365U 16GB 1TB SSD W11P 3YR,Rp105.000,Jakarta Pusat,,1 terjual
Advan Soulmate Laptop RAM 4GB 128GB Notebook Intel Windows Home New Original Garansi Resmi,Rp2.348.000,Jakarta Utara,5.0,100+ terjual
"Laptop Lenovo Thinkpad T450/T450S Core i5 i7 MULUS -Layar 14""",Rp1.600.000,Yogyakarta,5.0,50+ terjual
"LAPTOP LENOVO THINKPAD L490 Intel Core i5 Gen 8th 8265U 8GB 256GB 14""",Rp2.759.000,Kab. Sleman,,1 terjual
"Laptop HP 245 G10 AMD Ryzen 3-7320U 16GB 512GB SSD 14"" HD W11 SLIM",Rp5.349.000,Jakarta Utara,5.0,100+ terjual
Lenovo Thinkpad X280 Ultrabook i5 gen 7 DDR4 8GB 256GB SSD 12.5 Inch,Rp2.500.000,Jakarta Barat,5.0,4 terjual
Laptop RAM 16GB / Core i5 / SSD 512GB - Laptop Bekas i5 16GB SSD 512GB,Rp1.600.000,Jakarta Utara,4.9,20 terjual
LAPTOP LENOVO V14 G3 I7 1255 X G4 RYZEN 5 7520 16GB 512GB SSD W11 OFFICE 14.0FHD,Rp6.789.000,Jakarta Utara,4.9,250+ terjual
"Laptop Lenovo V14 G4 Core i5 1335U 16GB 1TB SSD Windows 11 14"" FHD",Rp7.799.000,Jakarta Selatan,5.0,40+ terjual
"Laptop Acer Swift Go 14 AI OLED SFG14 AMD Ryzen 5 Ai 340 RAM 32 GB SSD 512 GB Windows 11 + Office Home Student 14"" 3K",Rp16.599.000,Surabaya,,
Lenovo Ideapad Flex 5 14 2in1 Touch Ryzen 7 7730 16GB 1TB SSD Windows 11 14 Inch FHD IPS - Laptop Touchscreen,Rp9.899.000,Jakarta Utara,4.9,100+ terjual
"Laptop Lenovo Thinkpad X260 Core i3/i5/i7- 12,5 inch mulus dan murahh!",Rp1.700.000,Jakarta Utara,4.9,100+ terjual
SPEK TINGGGI LAPTOP DELL 7280 I7 7TH NO TOUCHSCREEN RAM 16GB/512GB SSD,Rp1.800.000,Jakarta Barat,4.8,250+ terjual
"LENOVO IDEAPAD SLIM 1 14 INTEL CELERON N4500 N4020 8GB 512GB 256GB SSD W11+OHS 14.0 - Laptop Consumer Murah, Cepat & Ringan – SSD Kencang, RAM Besar, Anti Panas, Cocok untuk Office, Kuliah, Zoom, Netflix, Editing & Kerja Harian",Rp4.379.000,Jakarta Utara,5.0,100+ terjual
AMOLI Laptop Baru 15.6 Inci Wifi 8GB + 256GB SSD N4000 Layar HD Windows,Rp3.430.000,Jakarta Barat,4.9,1rb+ terjual
Laptop MSI Modern 14 I7 1355U 16GB 1TB SSD W 11 + OHS 14 IPS Panel,Rp9.299.000,Jakarta Pusat,5.0,7 terjual
LAPTOP LENOVO V14 G3 I5 1235 16GB 512GB W11 OFFICE 14.0FHD,Rp6.999.000,Jakarta Utara,4.8,90+ terjual
ASUS Laptop L510MA-WB04 X1 N40202 4GB 256GB W10+ OFF 365,Rp17.500.000,Kab. Lebak,,2 terjual
"LAPTOP HP EliteBook 840 G6 Core i5-8TH /RAM 32GB/ SSD 1TB 14""",Rp3.900.000,Jakarta Barat,5.0,80+ terjual
Asus Vivobook go 15 Oled e1504fa Ryzen 3 7320u 8GB 512ssd Windows 11,Rp7.199.000,Jakarta Selatan,5.0,10 terjual
DELL Precision 7960 Tower Workstation XEON W7 3455 128GB 2TBSSD RTX A5500 24GB DVDRW W11 PRO 5YEAR,Rp185.399.000,Tangerang,,
ThinkPad X380 X390 YOGA i7 8th / ThinkPad X390 X380 Yoga i5 8th / thinkpad X390 yoga X380 yoga / thinkpad yoga,Rp3.500.000,Jakarta Pusat,5.0,250+ terjual
Laptop Lenovo Thinkpad L13 Yoga 2nd Core i5 Gen 11 RAM 16 SSD 512,Rp6.399.000,Jakarta Barat,5.0,100+ terjual
"Laptop MSI Thin 15 B13UC i5-13420H RTX 3050 8GB 512GB 15.6"" FHD 144Hz Win11",Rp9.899.000,Jakarta Pusat,5.0,100+ terjual
"Laptop Lenovo Thinkpad T490 Core i5 GEN 8 - Layar 14"" - BERGARANSI!!!!",Rp6.950.000,Jakarta Utara,5.0,21 terjual
ASUS Vivobook 14 A1404VA - Intel Core i5-1334U - Intel UHD Graphics - 8GB - 512GB - 14inch - WIN11+OHS,Rp8.499.000,Jakarta Pusat,4.9,60+ terjual
Laptop Lenovo G41-35 A8-7410 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.500.000,Malang,,
AXIOO HYPE 5 AMD X6 X5 X3 RYZEN 5 6600H 7430 3500 16GB 8GB 512GB 256GB SSD W11 OFFICE 14.0FHD IPS BLIT HDMI - LAPTOP ULTRABOOK,Rp4.199.000,Jakarta Utara,5.0,500+ terjual
ASUS VIVOBOOK GO 14 E410KA N4500 N6000 4GB 512GB 256GB SSD W11+OHS 14.0FHD - A1400KA A1400EA E410MAO E410MA L410MA A410MA A416MAO E410KAO L510MA A1400EA R410MA E210MA E210MAO E210KA E210KAO,Rp3.779.000,Jakarta Utara,5.0,500+ terjual
LAPTOP GAMING ASUS X556U i5 GEN 7 RAM 16 GB SSD 512 GB GPU NVIDIA 2 GB,Rp3.690.900,Jakarta Pusat,,1 terjual
"Lenovo IdeaPad Flex 5 Ryzen 7 5825U RAM 16GB 512GB SSD 14"" WUXGA Touch",Rp11.189.000,Jakarta Pusat,5.0,100+ terjual
ASUS Vivobook Go 14 E1404FA-Ryzen 5 7520U-Radeon Graphics-8GB-512GB-14inch-WIN11+OHS,Rp7.499.000,Jakarta Pusat,5.0,2 terjual
Acer Chromebook Spin 13 / i5-8th / i7-8th RAM 16GB / Chromebook acer spin 13,Rp2.200.000,Jakarta Pusat,5.0,24 terjual
Lenovo IdeaPad Slim 3 Core I7 13620H 16GB RAM 512GB SSD 14 Inch FHD IPS Windows 11 OHS 14IRH8,Rp13.799.000,Jakarta Utara,5.0,100+ terjual
Laptop HP 14 RYZEN 3 7320 8GB 512GB W11+OHS 14.0FHD LAPTOP KERJA & LAPTOP SEKOLAH,Rp5.599.000,Jakarta Utara,5.0,4 terjual
ASUS Vivobook Go 15 OLED E1504FA Ryzen 3 7320U 8GB 512GB / 256GB W11,Rp7.231.000,Jakarta Pusat,5.0,80+ terjual
"Laptop Lenovo Yoga Pro 7i 2024 Intel Core Ultra 7 155H 32GB RTX 4050 6GB 55W OLED 2,8k 100% DCI-P3 120hz x LOQ TUF Legion ROG Omen Helios",Rp21.500.000,Depok,,
Laptop Second Lenovo Thinkpad X1 Carbon intel core I5 VPro Ram 8GB SSD 256 GB Layar Sentuh,Rp4.399.000,Pontianak,,
LAPTOP ASUS VIVOBOOK 14 X1404VA A1405ZA A1404ZA A1404VA I7 1355 I5 1335 1235 I3 1315 1215 16GB 512GB W11+OHS 14.0FHD VIPS IPS - A1405ZA A1404ZA X1404ZA E1404GA A416JAO F1504ZA F1404ZA A1400EA,Rp5.899.000,Jakarta Utara,5.0,500+ terjual
Laptop ASUS X441M 4GB 1TB,Rp2.700.000,Jakarta Barat,4.9,100+ terjual
Asus Vivobook Pro 16X OLED N7601ZM [i9-12900H|RTX 3060|RAM 32GB|SSD 1TB|Win11|OHS21],Rp24.899.000,Jakarta Pusat,5.0,9 terjual
Laptop Axioo Mybook Pro K3 Core i3-1115G4 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp3.155.000,Malang,,
"Advan Laptop WorkPro Lite i5-1035G7 RAM 8GB 512GB SSD 14"" FHD Work Pro Lite",Rp4.677.000,Jakarta Pusat,4.9,90+ terjual
ASUS VIVOBOOK GO 15 E1504GA Intel Core i3 N305 RAM 8GB 256GB SSD 15.6 FHD Win11 Original Cool Silver,Rp5.099.000,Depok,,
"Laptop Baru Hp Core i7 1355u (Gen 13) RAM 8, 16, 32GB  Storage SSD 1TB Touchscreen Windows 11",Rp10.000.000,Jakarta Pusat,5.0,19 terjual
Laptop Lenovo Thinkpad T470S Core i7 Gen 6 - 8GB/256GB free mouse/tas,Rp2.000.000,Jakarta Barat,4.7,100+ terjual
Laptop Asus VivoBook Go 14 E1404FA-FHD351 AMD Ryzen 3 W11 OHS,Rp5.908.000,Jakarta Pusat,5.0,100+ terjual
348. Laptop Laptop HP Pavilion 14-ce 3072TX Intel core i7 gen 10,Rp4.500.000,Bekasi,,
HP ENVY x360 14 fc0555TU Intel Core Ultra 5 RAM 16GB 512GB SSD Touch 2in1,Rp15.549.000,Jakarta Pusat,4.9,100+ terjual
Lenovo Ideapad Slim 1  N4500 8GB 512GB SSD Windows 11 14IJL7 14 Inch Windows 11 Office,Rp4.379.000,Jakarta Utara,4.9,100+ terjual
"Hp pavilion Aero 13 bg0111au I bg0222au AMD Ryzen 5 8640U 16GB 512GB SSD 13.3"" WUXGA IPS W11 OHS",Rp11.889.000,Jakarta Utara,4.9,500+ terjual
"ASUS VIVOBOOK 14 M1405YA RYZEN 5 7430 16GB 512GB W11+OHS 14""WUXGA IPS",Rp8.032.000,Jakarta Utara,5.0,17 terjual
Tecno Megabook K16s Ryzen 5 7430U Ram 16GB 512GB SSD 16.0 IPS Metal Cassing Windows 11 15.6 FHD IPS,Rp5.999.000,Jakarta Selatan,5.0,100+ terjual
Laptop Lenovo G40 AMD A8-6410 Radeon Ram 16Gb 512Gb Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.345.000,Malang,5.0,2 terjual
Laptop Asus Tuf A15 FA506NCR RYZEN 7 7435HS RTX3050 4GB/ 16GB 512GB W11+OHS 15.6FHD 144HZ IPS,Rp11.299.000,Jakarta Barat,5.0,8 terjual
LAPPTOP LENOVO T430 CORE I5 -320GB,Rp1.550.000,Surabaya,4.9,100+ terjual
Lenovo IdeaPad Slim 5 OLED 2TB SSD Ram 32GB Core I7 13620H Windows 11 + OHS Layar 14.0WUXGA 2Y PREM+2ADP,Rp11.449.000,Jakarta Selatan,5.0,4 terjual
Laptop HP Intel Core i7 Gen 12 Iris X 8GB / 16GB RAM 512GB SSD Silver / Blue Windows 11 Home 14 Inch / 15 Inch Garansi 2 Tahun Official,Rp9.935.000,Jakarta Utara,5.0,14 terjual
LAPTOP KEREN OK ! LENOVO THINKPAD T470 Core i5 GEN 7 RAM 8GB/256GB SSD,Rp3.250.000,Jakarta Barat,,1 terjual
"LAPTOP INFINIX INBOOK X2 2025 i5-1334U 16GB 512GB 14"" IPS iRIS XE sRGB 100% W11",Rp7.199.000,Jakarta Pusat,4.8,100+ terjual
"ADVAN TBOOK Intel N100 4GB/128GB 14"" inch HD Laptop Notebook Free Windows 11 Upgradeable",Rp2.899.000,Kab. Tangerang,4.9,3rb+ terjual
ASUS Vivobook Go 14 E410KA FHD429 CELERON N4500 8GB 256GB W11 OHS Star Black,Rp4.619.000,Denpasar,4.9,50+ terjual
ASUS EXPERTBOOK P1403CVA I5 13420H 8/16GB 512GB W11+OHS 14.0FHD,Rp8.339.000,Jakarta Utara,5.0,40+ terjual
Laptop Fujitsu Ultrabook Core I7 I U938 I U939 I U9310 I Full HD,Rp4.090.000,Jakarta Pusat,5.0,100+ terjual
Asus Vivobook Go 14 E1404FA-FHD351 FHD352 FHD353 Ryzen 3-7320U 8GB 512GB 14″ FHD W11+OHS,Rp6.149.000,Medan,5.0,4 terjual
"Asus Zenbook 14 Oled Ux3402va Touch Intel i9-13900h 16Gb 1Tb Ssd 14.0"" 2.8k 90Hz Windows 11 Home",Rp14.999.000,Bekasi,5.0,1 terjual
LAPTOP SECOND LENOVO THINKPAD X390 CORE I5 GEN 8 RAM 8GB ONBOARD 1TB S,Rp3.299.999,Bandung,5.0,2 terjual
"Laptop ASUS X453/DUAL CORE/8GB/512 SSD GB/Win 10/14"" inch (FREE MOUSE)",Rp1.650.000,Jakarta Barat,4.2,30+ terjual
"[ PROMO LIVE ] ASUS VIVOBOOK E210KA INTEL CELERON N4500 RAM 8GB EMMC 128 GB 11,6""HD TN WINDOWS 11 OHS 2024 GARANSI RESMI",Rp3.990.000,Jakarta Pusat,4.7,30+ terjual
LAPTOP ZYREX SKY 232 N4020 4GB 256SSD+64GB W10 11.6FHD BT,Rp3.699.000,Jakarta Utara,4.9,100+ terjual
Macbook Air M1 2020 / RAM 8GB / SSD 256GB Second Original,Rp10.450.000,Kab. Tangerang,5.0,50+ terjual
ASUS Vivobook Go 12 E210KA-Intel Celeron N4500-8GB-128GB-11.6inch-WIN11+OHS24+M365,Rp3.900.000,Jakarta Pusat,5.0,22 terjual
NO.5 LAPTOP L480 intel core i5 Gen 8 RAM 8GB/16GB SSD 256GB/512GB  Layar 14 inci Windows 10/11 Mulus Berkualitas Bergaransi Murah untuk Pelajar Sekolah,Rp2.950.000,Jakarta Barat,5.0,9 terjual
Laptop LENOVO V14 G4 RYZEN 3 7320 8GB 256GB W11+OHS 14.0FHD 2Y GRY,Rp5.352.000,Tangerang Selatan,,1 terjual
Lenovo LOQ 15IAX9E Essential i5 12450HX RTX3050 6GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB,Rp11.499.000,Jakarta Pusat,4.9,100+ terjual
"Laptop Lenovo Thinkpad T440 Core i5/i7 RAM 4/8GB|Layar 14""|SSD 256GB",Rp1.700.000,Jakarta Utara,5.0,40+ terjual
"Axioo Hype 3 G11 i3 1125G4 16GB 1TB SSD 14"" FHD IPS WIN 11 + OFFICE",Rp4.479.000,Jakarta Selatan,5.0,90+ terjual
"[Bekas] Laptop Lenovo Thinkpad X270 i3/i5/i7 Gen 6/7 - Layar 12,5 Inch - BERGARANSI - Cocok Buat Kantoran / Kuliahan / Gaming - Bonus Tas",Rp1.600.000,Jakarta Utara,4.9,500+ terjual
LAPTOP HP Intel Core i3 / RAM 8GB - SSD 512GB / 14''/ WIN 10 /FREE TAS,Rp2.500.000,Jakarta Barat,4.8,70+ terjual
Laptop Lenovo Thinkpad T14 G2 Core i5 Gen 11 RAM 16GB SSD 512 FHD IPS Win 11,Rp4.999.000,Jakarta Barat,5.0,90+ terjual
LAPTOP GAMING LENOVO LEGION 5I INTEL I9 14900HX RTX4070 RAM 32GB DDR5 2TB SSD WQXGA 165HZ RGB,Rp24.599.000,Jakarta Pusat,5.0,8 terjual
Macbook Pro Retina 2020 Touchbar 13 Inch Ram 32GB 16GB 8GB Intel Core i5 i7 256gb 512gb Second Original Bergaransi Space Grey Silver,Rp7.000.000,Surabaya,4.9,12 terjual
PROMO LAPTOP RESMI ASUS Vivobook S 14 Flip OLED - TP3402VA-OLEDS751T INTEL CORE I7 GEN 13 RAM 16GB SSD 512GB TOUCHSCREEN BACKLIGHT KEYBOARD WINDOWS 11 ORIGINAL + OHS,Rp17.932.100,Jakarta Pusat,,
Acer extensa 215-51 Intel core i5-10210u Ram 8/128 ssd (93400),Rp2.300.000,Tangerang,,
PROMO! LAPTOP ASUS E402 QUAD CORE RAM 8GB/512GB SSD 14'' / FREE TAS,Rp1.650.000,Jakarta Barat,3.8,12 terjual
HP probook 6450b Intel core i7 wifi webcam mulusss,Rp1.830.000,Jakarta Barat,5.0,21 terjual
"ACER LAPTOP ASPIRE LITE AL14-32P-C8PX/AL14-32P-C6CC 14"" WUXGA INTEL N150 RAM 8GB STORAGE 256GB SSD INTEL GRAPHICS WINDOWS 11",Rp4.949.000,Jakarta Timur,5.0,14 terjual
[FREE MOUSE] ASUS Vivobook 14 A1404ZA-VIPS354 - Quiet Blue [Intel Core i3-1215U / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS],Rp6.999.000,Jakarta Timur,5.0,90+ terjual
ASUS A409JA I3 1005G 8GB SSD 14 W10 NEW !!,Rp8.148.000,Jakarta Utara,,1 terjual
Laptop Lenovo Thinkpad X13 Core i5 Gen 10 RAM 16GB SSD 512 Full HD IPS,Rp4.399.000,Jakarta Barat,5.0,90+ terjual
Asus Vivobook 14 A1404VA i7 1335 8GB 512GB SSD W11+OHS 14.0FHD,Rp10.469.000,Jakarta Pusat,5.0,3 terjual
"[ PROMO LIVE ] ASUS VIVOBOOK 14 A1404VA INTEL CORE i3 1315U RAM 8GB SSD 512GB 14"" FHD IPS WINDOWS 11 OHS GARANSI RESMI",Rp7.250.000,Jakarta Pusat,4.9,21 terjual
ASUS VIVOBOOK GO 14 E1404FA VIPS554 R5 7520U 16GB 512SSD 14FHD IPS W11+OHS SLV,Rp8.200.000,Medan,,1 terjual
"Acer Aspire 5 A515-56G i5-1135G7 8Gb 512Gb Nvdia MX450 15,6"" FHD Laptop Layar Ram",Rp7.789.000,Surabaya,5.0,100+ terjual
Laptop Acer Travelmate All Type Core i7 | i5 TERMURAH ! Acer Travelmate P214 Ram 32gb Ssd 1tb,Rp1.700.000,Bandung,4.8,100+ terjual
"Advan Laptop WorkPro Lite i5-1035G7 RAM 8GB 512GB SSD 14"" FHD Work Pro Lite",Rp4.677.000,Jakarta Pusat,5.0,80+ terjual
TOUCHSCREEN - LAPTOP LENOVO THINKPAD YOGA 300E CELERON - LAYAR 2 IN 1,Rp1.350.000,Jakarta Barat,4.9,250+ terjual
Axioo Laptop Notebook MyBook Hype 1 Intel Celeron N4020 NBAX23SC04GNR1,Rp2.489.000,Surabaya,5.0,23 terjual
Laptop Dell Latitude 5420 Core i5 Gen 11 | RAM 16GB |  SSD 512GB | ORI,Rp5.349.000,Jakarta Pusat,5.0,50+ terjual
HOT PROMO !!! LAPTOP NOTEBOOK ASUS X200 // 12'' / WIN10 // 2GB/500GB,Rp1.350.000,Jakarta Barat,4.7,40+ terjual
"Laptop ASUS VivoBook 15 Core I5 1235 16GB 1TB SSD W11 15.6"" FHD - F1504ZA",Rp7.499.000,Jakarta Utara,4.7,100+ terjual
"ADVAN LAPTOP S7-110S Core i7-1255U 16GB 1TB SSD 14""FHD WIN 11 HOME 3Year",Rp21.600.000,Jakarta Pusat,,
ADVAN Gaming PIXWAR  Amd Ryzen 7 6800H RAM32GB SSD1TB 15.6'' Fhd IPS AMD Radeon Graphic Windows 11,Rp7.049.000,Jakarta Pusat,4.9,50+ terjual
LAPTOP AXIOO HYPE 10 X HYPE 1 INTEL CELERON N4020 8GB 384GB 256GB 128GB W11 OFFICE 14.0 HD,Rp2.449.000,Jakarta Utara,5.0,100+ terjual
TERMURAH - Laptop ACER Aspire Core i3 Ram 8GB/1TB Windows 10 14 inch,Rp2.200.000,Jakarta Barat,4.5,70+ terjual
Zyrex D-TECH Ryzen 5 16GB 512GB Radeon Vega Graphic Windows 11 14.0 2Y Ram Ssd Storage laptop gaming,Rp3.999.000,Jakarta Selatan,4.9,100+ terjual
Laptop HP Intel Core i5 Gen 12 Iris X 8GB / 16GB RAM 256GB / 512GB SSD Silver Windows 11 Home 14 Inch Garansi 2 Tahun Official,Rp7.793.000,Jakarta Utara,5.0,250+ terjual
MSI Modern 14 B10RBSW Intel Core i5-10210U Ram 16/512 GB Nvidia GeForce MX350 (0208),Rp3.700.000,Tangerang,,
Laptop ASUS E410KA Intel N4500 4GB/512GB SSD+64GB EMMC Windows 11 **,Rp3.599.000,Jakarta Pusat,5.0,27 terjual
Lenovo ThinkPad T480 Intel Core i5 / i7 8th / 7th Gen T480s Laptop Slim,Rp2.500.000,Kab. Tangerang,5.0,750+ terjual
Laptop Lenovo Thinkpad T480s Core i5 Gen 8 RAM 8GB SSD 256GB Layar 14 inch Windows 10 Second Berkualitas Tinggi Original Garansi Murah,Rp3.699.000,Jakarta Pusat,5.0,6 terjual
Asus Vivobook S 14 M5406UA AMD Ryzen 7 8845HS 16GB 512GB Windows 11+OHS 14.0 s14 oled vivobook14,Rp15.599.000,Jakarta Selatan,5.0,100+ terjual
"Lenovo Thinkpad T490 Intel i5 Gen 8 RAM 16GB SSD 1TB 14"" FHD Win 10",Rp3.040.000,Bandung,5.0,3 terjual
LAPTOP ACER ASPIRE LITE AL14 I3 1215 - N100 8GB 512GB W11+OHS -31P 51M,Rp4.669.000,Jakarta Utara,4.9,100+ terjual
Laptop HP 14 Ryzen 5 7530U Ryzen 3 7320U SSD 512GB Ssd Windows 11+OHS 14.0FHD IPS 2Y,Rp5.599.000,Jakarta Selatan,5.0,100+ terjual
Lenovo ThinkPad X1 Carbon Gen 13 OLED 2025 Aura Edition Intel Ultra 7 258V 32GB 1TB SSD Windows 11 Pro,Rp41.699.000,Jakarta Utara,5.0,16 terjual
Lenovo Ideapad Slim 3 i3 1215 8gb 512gb W11+OHS 14.0 - D0ID,Rp5.899.000,Surabaya,5.0,100+ terjual
LENOVO IdeaPad 5 2in1 Ryzen 5 7525U 16GB 512GB SSD Touchscreen W11 + OHS,Rp12.699.000,Jakarta Utara,,20 terjual
Microsoft Surface Laptop 4 for Business,Rp9.599.000,Bekasi,5.0,20 terjual
INTEL IRIS Xe Graphics - Laptop Laptop Dell Latitude 5320 Core i7 Gen 11 Ram 16GB SSD 512GB,Rp4.500.000,Jakarta Barat,5.0,2 terjual
"Laptop HP 14 i5-1334U RAM 16GB 512GB SSD 14"" FHD IPS",Rp8.499.000,Jakarta Pusat,5.0,250+ terjual
"Laptop AXIOO Mybook Hype 1/10 Intel N4020 8GB 256GB W11 14""",Rp2.449.000,Jakarta Utara,4.8,100+ terjual
Laptop Lenovo V14 G3 Core i7-1255U 16GB 1TB IrisXE W11PRO 14.0FHD,Rp8.999.000,Jakarta Utara,4.6,60+ terjual
ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 8/16GB 512GB W11+OHS 14.0FHD,Rp7.179.000,Jakarta Utara,5.0,750+ terjual
LENOVO IDEAPAD SLIM 1 14 N4500 16GB 1TB SSD W11+OHS GARANSI RESMI,Rp4.439.000,Jakarta Selatan,5.0,23 terjual
Laptop Dell Latitude E5440 Core i5 / i7 Ram 16gb Ssd 1tb Mulus Bergaransi,Rp1.500.000,Bandung,5.0,1 terjual
"Laptop ASUS Vivobook Go 14 | E410KA-FHD454M - E410KA-FHD455M - E410KA-FHD456M | Intel Celeron N4500 | RAM 8GB | SSD 512GB | Layar 14""inch FHD | Windows 11 Home + Microsoft Office Home Student 2021",Rp5.099.000,Jakarta Selatan,,
Laptop AXIOO HYPE 3 Intel Core i3 Gen 10 Ram 16GB 512GB SSD14.0 FHD IPS Windows 11 Pro Original,Rp3.800.000,Malang,,
Lenovo Ideapad Duet 5i 2in1 Intel Core i5-1335U 16GB 512SSD Windows 11 OHS 12IRU8 12 Inch Touch 4MID,Rp15.399.000,Jakarta Utara,5.0,40+ terjual
Laptop 2 in 1 TOUCHSCREEN - LENOVO YOGA 260 CORE I5 6TH RAM 8GB,Rp1.900.000,Jakarta Barat,4.7,70+ terjual
LAPTOP HP 15 I7 1355 I5 1334 MX570A 16GB 8GB 512GB SSD W11+OHS 15.6FHD IPS BLIT - FD0888TX FD0031TX FD0032TX FD0999TX,Rp9.549.000,Jakarta Utara,5.0,100+ terjual
AXIOO Mybook HYPE 5 G12 Core i5 1235U 16GB 512GB W11 Black,Rp5.349.000,Jakarta Selatan,4.9,100+ terjual
Laptop lenovo slim generasi baru ideapad 330 N4000 SSD 128GB 256GB 512GB,Rp1.550.000,Malang,5.0,4 terjual
"Asus Expertbook PM1403CDA Ryzen 5 7535HS 8GB 512GB 14"" FHD VIPS",Rp7.399.000,Bandung,5.0,3 terjual
"laptop Asus x441 ram 4gb SSD 256gb harga 2,2jt",Rp2.200.000,Kab. Kotawaringin Barat,,
ASUS VIVOBOOK F1504ZA F1502ZA TOUCH I7 1255 I5 1235 16GB 1TB 512GB W11 15.6FHD IPS A1504ZA A1404ZA A1405ZA A1404VA X1504ZA,Rp7.499.000,Jakarta Utara,4.9,250+ terjual
ASUS VIVOBOOK GO 14 E1404FA X 15 OLED E1504FA RYZEN 5 7520 RYZEN 3 7320 16GB 512GB W11+OHS+M365B 14.0FHD VIPS,Rp5.689.000,Jakarta Utara,4.9,250+ terjual
"Laptop Asus VivoBook S 14 OLED S5406MA Ultra 7 155H 16GB 1TB SSD 14""2K",Rp15.099.000,Jakarta Pusat,5.0,2 terjual
"Asus Vivobook Go 14 E1404FA Ryzen 3 7320U 8Gb 256Gb 14"" FHD",Rp6.949.000,Bandung,5.0,100+ terjual
"LENOVO V14 G3 I7 1255 24GB 16GB 1TB 512GB SSD W11 OFFICE 14.0FHD - laptop Ultrabook Tipis, Ringan & Stylish – Performa Kencang, SSD Cepat, RAM Besar, Baterai Awet, Cocok untuk Kerja, Kuliah, Netflix , Editing & Konten kreator",Rp8.999.000,Jakarta Utara,4.7,100+ terjual
Laptop ASUS Vivobook 14 Ryzen 3 7320 8GB 512GB SSD +OHS 14.0FHD IPS - E1404FA/E1404,Rp5.689.000,Jakarta Utara,4.9,100+ terjual
Laptop HP 14S-EM0018AU RYZEN 5-7530U 8GB 512GB SSD 14INCH FHD DISPLAY AMD RADEON GRAPHICS/BACKLIT KB/WIN11+OHS21/NATURAL SILVER COLOR/2Y WARRANTY,Rp7.799.000,Jakarta Pusat,5.0,1 terjual
ASUS GAMING V16 V3607VM GeForce RTX 5060 - CORE I7 240H RAM 16GB 512GB SSD WUXGA,Rp20.869.000,Jakarta Utara,5.0,30+ terjual
RENTAL LAPTOP LENOVO THINKPAD T430-T440 PERHARI,Rp150.000,Pekanbaru,,
